日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017-09-17,良,59,158,25,61,10,38,0.7,79
2017-09-18,良,78,207,30,71,24,52,1.4,104
2017-09-19,良,69,190,40,74,16,55,1.23,62
2017-09-20,优,40,84,10,32,11,37,0.41,46
2017-09-21,良,93,324,26,58,17,45,0.98,123
2017-09-22,良,66,222,23,63,12,40,0.9,79
2017-09-23,良,61,203,16,64,20,49,0.93,63
2017-09-24,良,79,307,37,72,17,44,1.07,103
2017-09-25,良,53,209,17,38,7,23,0.48,96
2017-09-26,优,49,183,23,49,9,39,0.59,51
2017-09-27,优,28,28,8,20,7,26,0.46,50
2017-09-28,优,35,66,13,31,10,37,0.74,43
2017-09-29,良,73,286,43,87,34,69,2.1,69
2017-09-30,良,97,347,60,118,21,69,1.48,86
2017-10-01,优,50,171,21,49,9,31,0.59,70
2017-10-02,优,30,42,9,23,6,26,0.23,44
2017-10-03,优,38,171,14,34,10,40,0.51,32
2017-10-05,良,59,309,34,65,30,48,1.92,63
2017-10-06,良,74,329,48,83,25,48,1.49,95
2017-10-07,轻度污染,114,353,85,137,41,73,3.12,56
2017-10-08,良,82,287,59,93,15,64,2.12,22
2017-10-09,优,26,26,11,17,4,22,0.57,46
2017-10-10,优,29,99,8,13,4,16,0.25,55
2017-10-11,优,30,84,14,27,9,37,0.5,36
2017-10-12,优,49,247,25,51,19,51,1.36,22
2017-10-13,良,74,301,53,87,22,63,1.77,35
2017-10-14,优,34,79,15,29,10,39,0.38,44
2017-10-15,优,37,146,17,36,11,47,0.51,27
2017-10-16,优,42,189,20,39,10,35,0.55,40
2017-10-17,良,57,260,29,62,18,53,1.11,33
2017-10-18,良,68,285,46,76,20,60,1.41,34
2017-10-19,良,79,270,57,83,16,54,1.96,44
2017-10-20,良,98,283,72,111,21,59,2.34,51
2017-10-21,良,76,240,47,73,9,31,0.88,67
2017-10-22,优,31,33,11,24,7,26,0.27,58
2017-10-23,优,40,54,17,37,11,40,0.5,54
2017-10-24,良,76,208,47,94,28,66,1.74,34
2017-10-25,轻度污染,111,304,83,130,26,74,2.24,41
2017-10-26,中度污染,152,340,115,173,30,77,2.49,39
2017-10-27,重度污染,214,351,164,228,32,72,2.82,55
2017-10-28,中度污染,167,349,127,178,22,57,2.17,57
2017-10-29,优,36,22,11,31,13,36,0.44,46
2017-10-30,良,52,83,23,58,24,56,1.21,24
2017-10-31,良,85,241,60,111,51,83,2.67,18
2017-11-01,轻度污染,106,274,77,133,43,88,2.36,26
2017-11-02,良,68,88,37,85,27,57,0.99,20
2017-11-03,优,31,7,13,26,12,26,0.37,43
2017-11-04,良,62,124,31,73,32,55,1.37,25
2017-11-05,良,76,192,53,95,48,70,2.24,33
2017-11-06,良,95,227,70,117,56,76,2.52,35
2017-11-07,轻度污染,118,237,81,144,31,65,1.97,37
2017-11-08,优,33,22,14,29,15,36,0.59,44
2017-11-09,良,64,128,32,76,25,58,1.3,25
2017-11-10,良,54,98,29,63,17,37,0.95,41
2017-11-11,优,35,40,16,34,23,38,0.96,31
2017-11-12,良,80,268,56,94,49,74,2.53,17
2017-11-13,良,82,260,52,95,30,54,1.78,33
2017-11-14,优,27,7,11,23,12,24,0.54,42
2017-11-15,优,38,50,15,35,16,34,0.64,43
2017-11-16,良,51,114,25,56,34,49,1.28,30
2017-11-17,良,56,150,32,61,19,39,1.02,38
2017-11-18,优,33,44,16,33,14,30,0.69,38
2017-11-19,良,56,180,34,59,23,45,0.88,30
2017-11-20,良,67,226,42,75,28,58,1.68,26
2017-11-21,中度污染,152,340,116,167,45,85,2.8,17
2017-11-22,良,81,259,27,104,13,30,0.66,44
2017-11-23,优,40,55,15,40,18,31,0.85,34
2017-11-24,优,42,58,18,42,21,36,1.08,30
2017-11-25,良,58,109,34,66,37,53,1.85,27
2017-11-26,优,43,61,21,43,20,34,0.71,34
2017-11-27,良,69,151,43,82,42,60,2.15,21
2017-11-28,良,86,165,55,107,27,44,1.5,43
2017-11-29,优,46,58,17,48,19,32,0.67,47
2017-11-30,良,55,189,26,62,30,43,1.06,32
2017-12-01,良,69,217,43,85,38,64,2.02,22
2017-12-02,中度污染,187,346,147,217,59,97,4.03,18
2017-12-03,良,81,197,51,89,22,42,1.2,37
2017-12-04,优,46,68,19,48,22,38,0.88,34
2017-12-05,良,53,81,23,56,29,49,1.4,26
2017-12-06,良,89,174,61,121,59,75,2.44,17
2017-12-07,优,47,39,25,48,29,38,0.71,32
2017-12-08,良,51,62,21,54,26,42,1.27,22
2017-12-09,良,90,231,62,115,56,78,3.01,15
2017-12-10,优,42,17,19,44,17,30,0.87,54
2017-12-11,优,40,45,16,40,19,31,0.62,37
2017-12-12,优,45,64,21,46,27,38,0.93,34
2017-12-13,良,51,94,27,54,40,46,1.13,27
2017-12-14,良,68,183,43,76,38,54,1.53,19
2017-12-15,良,92,259,68,104,39,65,2.18,20
2017-12-16,优,33,38,16,30,12,25,0.75,52
2017-12-17,优,48,73,25,52,31,50,1.51,32
2017-12-18,良,51,43,27,56,25,41,1.22,41
2017-12-19,优,50,68,25,56,31,49,1.42,28
2017-12-20,良,58,81,34,69,32,52,1.52,33
2017-12-21,良,80,155,56,100,48,78,2.39,15
2017-12-22,轻度污染,109,196,79,134,58,83,2.95,24
2017-12-23,良,73,63,40,96,49,61,2.03,24
2017-12-24,良,66,74,38,82,32,49,1.52,35
2017-12-25,良,57,57,27,62,35,52,1.51,30
2017-12-26,优,40,25,20,39,22,35,0.64,42
2017-12-27,良,58,58,36,61,20,52,1.03,18
2017-12-28,良,88,125,63,115,25,49,1.23,12
2017-12-29,轻度污染,121,177,91,145,35,52,1.44,27
2017-12-30,轻度污染,138,231,104,161,58,76,1.99,12
2017-12-31,良,95,135,64,118,50,61,2.49,20
2018-01-01,优,48,31,21,50,24,33,0.88,37
2018-01-02,良,59,93,33,66,37,39,0.99,34
2018-01-03,良,62,196,35,75,35,51,1.46,23
2018-01-04,良,53,201,28,58,33,51,1.18,23
2018-01-05,良,74,213,46,96,53,57,2.17,23
2018-01-06,良,65,178,38,79,58,60,2.14,25
2018-01-07,良,99,261,73,121,74,86,4.16,13
2018-01-08,良,62,171,31,65,21,35,1.13,52
2018-01-09,优,36,21,13,35,16,23,0.9,54
2018-01-10,优,31,11,14,28,15,19,0.75,46
2018-01-11,优,36,26,18,33,19,27,0.92,45
2018-01-12,良,62,145,34,72,41,58,2.08,25
2018-01-13,轻度污染,113,259,84,135,56,85,2.79,16
2018-01-14,轻度污染,145,297,109,163,47,90,3.02,18
2018-01-15,优,49,26,22,51,27,45,1.14,37
2018-01-16,良,73,97,41,93,41,59,2.09,28
2018-01-17,良,89,132,57,125,49,73,3.25,18
2018-01-18,良,77,88,45,100,53,72,2.82,23
2018-01-19,轻度污染,150,237,113,186,80,108,4.97,18
2018-01-20,良,56,59,26,62,27,38,1.02,47
2018-01-21,良,52,66,24,55,30,30,0.72,49
2018-01-22,优,45,49,20,47,17,19,0.67,57
2018-01-23,优,43,39,19,40,16,28,0.91,50
2018-01-24,良,55,146,29,62,34,42,0.97,37
2018-01-25,良,51,181,28,54,32,36,0.93,45
2018-01-26,优,50,144,28,54,36,47,1.22,36
2018-01-27,良,72,238,48,86,43,60,1.83,24
2018-01-28,良,63,177,37,70,32,44,1.31,44
2018-01-29,良,68,170,20,85,23,38,1.1,49
2018-01-30,良,56,76,26,62,37,52,1.62,40
2018-01-31,良,51,60,23,55,32,49,1.09,39
2018-02-01,良,89,208,59,120,56,77,2.52,20
2018-02-02,优,46,42,20,44,17,23,0.57,62
2018-02-03,优,42,26,19,42,24,36,0.85,45
2018-02-04,优,48,32,24,51,32,43,1.27,37
2018-02-05,优,39,22,16,34,18,27,0.66,59
2018-02-06,优,49,43,22,53,28,43,1.12,38
2018-02-07,良,77,144,41,96,28,41,0.97,45
2018-02-08,轻度污染,102,245,75,107,36,60,2.18,35
2018-02-09,轻度污染,101,153,69,116,33,61,1.85,37
2018-02-10,优,50,35,16,51,15,22,0.72,64
2018-02-11,优,50,52,19,53,20,31,1.0,55
2018-02-12,良,56,89,21,62,24,34,1.11,53
2018-02-13,良,83,221,55,102,46,66,2.12,25
2018-02-14,良,73,163,46,82,26,40,1.41,51
2018-02-15,良,71,151,48,81,35,39,1.73,51
2018-02-16,良,84,107,57,87,38,30,1.44,63
2018-02-17,优,46,43,23,46,23,28,1.07,54
2018-02-18,良,87,259,59,88,30,29,0.93,73
2018-02-19,轻度污染,121,324,91,124,45,40,1.36,77
2018-02-20,良,64,191,40,66,28,29,0.97,70
2018-02-21,良,93,294,64,107,35,51,2.04,50
2018-02-22,轻度污染,116,317,85,136,44,65,2.66,41
2018-02-23,良,90,310,61,109,19,42,1.42,52
2018-02-24,优,40,41,16,34,12,17,0.52,75
2018-02-25,良,61,148,37,70,30,48,1.73,50
2018-02-26,良,89,247,65,110,23,68,1.54,20
2018-02-27,轻度污染,108,280,81,120,18,37,1.07,72
2018-02-28,轻度污染,133,311,100,162,33,66,2.09,49
2018-03-01,优,50,75,16,46,12,19,0.63,84
2018-03-02,良,68,188,38,82,20,51,1.32,55
2018-03-03,轻度污染,144,334,108,166,17,53,1.94,28
2018-03-04,良,71,255,30,90,14,24,0.67,69
2018-03-05,优,43,105,16,38,14,21,0.6,81
2018-03-06,良,53,207,23,56,19,34,0.74,66
2018-03-07,良,60,226,36,65,20,47,0.94,47
2018-03-08,优,46,115,22,37,16,21,0.73,84
2018-03-09,良,59,134,39,66,29,52,1.84,60
2018-03-10,良,77,185,54,91,24,43,1.15,88
2018-03-11,良,53,38,28,54,20,37,0.86,80
2018-03-12,中度污染,157,325,119,187,32,81,2.46,58
2018-03-13,重度污染,228,353,179,255,34,84,2.39,60
2018-03-14,轻度污染,145,328,109,165,33,55,1.28,69
2018-03-15,良,53,109,24,50,10,17,0.58,88
2018-03-16,优,41,26,17,35,14,28,0.61,72
2018-03-17,良,71,253,50,86,40,65,2.59,37
2018-03-18,轻度污染,125,322,94,136,17,54,2.29,45
2018-03-19,良,81,258,46,89,16,34,1.37,70
2018-03-20,优,50,139,15,38,10,21,0.48,85
2018-03-21,良,56,141,31,57,22,45,0.88,72
2018-03-22,轻度污染,114,330,82,151,47,88,2.74,45
2018-03-23,中度污染,180,356,137,212,50,105,2.56,47
2018-03-24,轻度污染,138,330,102,173,42,88,2.23,65
2018-03-25,轻度污染,150,348,112,189,47,88,2.66,88
2018-03-26,轻度污染,145,338,110,174,34,68,1.83,109
2018-03-27,轻度污染,149,349,113,179,20,63,1.27,79
2018-03-28,中度污染,188,342,62,264,15,43,0.65,77
2018-03-29,良,56,80,16,59,11,28,0.32,88
2018-03-30,良,66,131,37,75,24,50,0.67,79
2018-03-31,轻度污染,131,328,99,172,40,82,1.98,71
2018-04-01,良,93,208,65,116,17,50,0.77,52
2018-04-02,轻度污染,112,275,73,147,16,41,0.84,74
2018-04-03,良,62,91,14,73,5,16,0.29,85
2018-04-04,优,40,15,14,33,8,25,0.42,75
2018-04-05,良,66,218,45,71,11,41,1.21,45
2018-04-05,良,66,218,45,71,11,41,1.21,45
2018-04-06,轻度污染,101,292,39,127,9,27,0.69,72
2018-04-07,优,44,16,13,30,10,27,0.58,80
2018-04-08,良,51,30,24,51,13,40,0.68,81
2018-04-09,良,62,59,31,72,14,48,0.7,79
2018-04-10,良,73,104,30,94,11,39,0.66,84
2018-04-11,良,59,79,19,67,17,44,0.87,69
2018-04-12,良,63,143,18,68,24,36,0.49,73
2018-04-13,良,53,163,21,55,14,56,0.63,58
2018-04-14,良,90,293,18,105,6,20,0.6,87
2018-04-15,良,66,170,13,64,8,21,0.41,96
2018-04-16,良,82,187,41,102,28,52,1.44,98
2018-04-17,良,88,202,41,118,17,39,1.01,116
2018-04-18,轻度污染,114,287,69,165,16,44,1.06,140
2018-04-19,轻度污染,127,332,86,201,24,62,1.45,118
2018-04-20,轻度污染,104,291,63,135,16,59,0.84,118
2018-04-21,良,64,207,33,76,10,42,0.63,71
2018-04-22,优,48,127,12,23,6,17,0.5,96
2018-04-23,优,44,86,15,32,8,32,0.55,86
2018-04-24,良,59,227,19,49,12,50,0.73,79
2018-04-25,良,79,248,43,103,25,86,1.56,63
2018-04-26,良,97,296,64,141,33,64,2.12,109
2018-04-27,良,74,191,22,96,15,47,0.76,68
2018-04-28,轻度污染,112,298,69,154,49,68,2.59,121
2018-04-29,轻度污染,124,320,80,153,20,48,1.3,143
2018-04-30,良,51,80,15,44,8,27,0.46,96
2018-05-01,良,67,202,37,76,10,41,0.78,95
2018-05-02,良,58,158,22,54,9,35,0.82,80
2018-05-03,良,54,86,13,45,8,33,0.61,87
2018-05-04,良,77,234,44,99,29,59,1.8,101
2018-05-05,轻度污染,110,339,48,168,23,47,1.51,94
2018-05-06,良,84,328,34,114,16,55,0.89,78
2018-05-07,良,73,268,24,85,12,41,0.82,87
2018-05-08,良,65,197,19,69,12,53,0.63,74
2018-05-09,良,79,244,35,101,28,73,1.38,79
2018-05-10,良,94,309,47,103,25,57,1.37,128
2018-05-11,良,64,190,30,69,7,25,0.61,92
2018-05-12,良,54,95,29,55,7,27,0.62,79
2018-05-13,良,91,279,53,98,17,45,1.32,110
2018-05-14,轻度污染,115,342,73,139,14,38,1.21,146
2018-05-15,良,75,253,48,88,9,29,0.88,110
2018-05-16,优,50,109,26,51,6,34,0.76,54
2018-05-17,良,53,120,15,53,9,32,0.61,79
2018-05-18,良,65,212,15,52,10,39,0.57,99
2018-05-19,良,71,294,23,65,18,46,0.74,89
2018-05-20,优,43,93,13,30,7,19,0.45,86
2018-05-21,优,45,113,19,41,12,36,0.49,78
2018-05-22,良,57,225,32,62,11,39,1.07,66
2018-05-23,良,86,250,24,115,11,37,0.75,107
2018-05-24,轻度污染,106,317,42,128,28,51,1.69,134
2018-05-25,轻度污染,101,308,44,120,27,46,1.8,130
2018-05-26,轻度污染,101,272,52,111,24,43,1.41,135
2018-05-27,良,75,201,30,80,17,35,0.62,119
2018-05-28,良,84,203,44,111,12,39,0.65,99
2018-05-29,良,88,241,34,99,15,52,0.89,99
2018-05-30,良,65,174,20,56,11,40,0.61,92
2018-05-31,良,85,268,33,86,27,61,1.4,107
2018-06-01,轻度污染,137,357,51,116,29,73,1.99,159
2018-06-02,良,83,242,26,67,23,44,0.98,132
2018-06-03,良,84,232,35,87,15,45,0.87,126
2018-06-04,良,80,262,29,71,9,28,0.6,138
2018-06-05,良,94,290,38,89,10,25,0.7,149
2018-06-06,轻度污染,102,290,53,117,12,31,0.88,154
2018-06-07,良,76,223,30,61,7,20,0.57,127
2018-06-08,良,68,250,35,72,15,40,0.87,96
2018-06-09,良,80,351,52,98,13,57,2.08,67
2018-06-10,良,52,115,22,44,7,34,0.97,86
2018-06-11,良,68,194,39,67,11,27,1.02,90
2018-06-12,良,59,138,31,64,14,41,0.74,82
2018-06-13,良,66,209,22,45,5,22,0.4,120
2018-06-14,良,51,113,15,40,7,30,0.41,90
2018-06-15,良,58,160,20,45,6,28,0.43,84
2018-06-16,良,55,135,22,50,6,18,0.44,96
2018-06-17,良,60,183,26,64,8,21,0.46,87
2018-06-18,良,54,137,23,55,8,18,0.33,86
2018-06-19,良,53,194,20,42,6,24,0.46,93
2018-06-20,良,69,276,33,74,11,47,1.42,101
2018-06-21,良,82,286,30,68,11,47,0.84,115
2018-06-22,良,87,299,44,100,18,59,1.17,116
2018-06-23,轻度污染,105,324,45,94,17,50,1.4,147
2018-06-24,轻度污染,119,345,43,98,19,54,1.48,154
2018-06-25,良,69,275,25,63,8,18,0.41,113
2018-06-26,良,60,271,26,65,7,23,0.58,93
2018-06-27,良,85,335,46,100,17,46,1.81,102
2018-06-28,良,53,229,14,45,12,39,0.44,74
2018-06-29,良,93,327,23,65,29,53,1.71,122
2018-06-30,良,65,244,14,40,8,26,0.37,119
2018-07-01,优,44,149,14,35,5,13,0.29,82
2018-07-02,优,48,176,13,34,7,13,0.25,97
2018-07-03,优,46,184,16,37,7,16,0.27,87
2018-07-04,良,59,239,28,67,14,41,1.17,58
2018-07-05,良,52,228,19,55,7,47,0.61,43
2018-07-06,良,56,261,26,62,8,35,0.59,59
2018-07-07,优,39,187,7,26,7,11,0.29,78
2018-07-08,优,37,151,10,34,5,20,0.39,56
2018-07-09,优,35,153,10,33,5,16,0.32,66
2018-07-10,优,44,195,12,36,6,20,0.37,80
2018-07-11,良,53,235,21,54,11,29,0.89,63
2018-07-12,良,62,299,26,71,8,25,0.63,50
2018-07-13,优,49,216,18,50,7,26,0.39,31
2018-07-14,优,42,164,15,41,7,22,0.61,64
2018-07-15,良,59,259,28,67,8,26,0.54,76
2018-07-16,良,71,316,33,91,7,27,0.46,67
2018-07-17,良,59,269,20,67,8,32,0.37,49
2018-07-18,良,66,293,29,80,7,24,0.43,70
2018-07-19,良,52,210,18,55,7,23,0.34,54
2018-07-20,良,57,222,20,63,8,27,0.35,53
2018-07-21,良,61,212,31,69,9,27,0.39,49
2018-07-22,良,64,253,40,74,12,37,0.52,63
2018-07-23,良,51,173,25,55,10,30,0.39,53
2018-07-24,优,39,100,11,38,8,11,0.33,55
2018-07-25,良,61,241,32,71,8,24,0.52,58
2018-07-26,优,44,138,20,45,7,20,0.5,64
2018-07-27,优,46,164,15,41,10,24,0.49,84
2018-07-28,良,67,277,25,61,11,39,0.62,83
2018-07-29,良,70,260,28,68,11,41,0.65,85
2018-07-30,良,66,252,32,75,12,37,0.75,65
2018-07-31,良,76,329,37,88,16,42,1.2,72
2018-08-01,良,68,301,27,63,11,39,0.65,81
2018-08-02,良,84,325,14,48,15,43,0.48,116
2018-08-03,良,93,328,30,74,20,43,1.04,124
2018-08-04,良,58,252,20,50,12,19,0.63,94
2018-08-05,优,43,118,11,34,13,17,0.35,76
2018-08-06,良,52,182,9,22,12,17,0.34,104
2018-08-07,良,57,230,22,49,17,37,1.27,101
2018-08-08,优,42,103,18,38,12,26,0.48,68
2018-08-09,良,62,230,23,56,17,36,1.0,93
2018-08-10,良,81,298,29,60,17,36,0.91,120
2018-08-11,良,70,235,20,48,12,28,0.56,108
2018-08-12,优,45,124,16,40,8,35,0.5,81
2018-08-13,优,45,156,18,45,9,24,0.39,61
2018-08-14,优,20,12,7,17,7,21,0.28,34
2018-08-15,优,24,16,7,20,9,13,0.25,48
2018-08-16,优,41,160,9,23,9,20,0.22,78
2018-08-17,优,48,220,9,32,11,28,0.36,92
2018-08-18,优,50,238,10,40,11,29,0.39,77
2018-08-19,优,43,166,8,25,9,18,0.32,82
2018-08-20,优,39,113,9,20,10,17,0.28,65
2018-08-21,优,49,147,13,34,12,29,0.38,82
2018-08-22,优,47,130,13,48,14,55,0.58,43
2018-08-23,优,45,79,10,34,12,31,0.38,70
2018-08-25,良,63,198,17,47,12,29,0.74,123
2018-08-27,良,65,234,16,40,10,21,0.47,122
2018-08-29,优,44,164,9,24,10,20,0.32,90
2018-08-31,良,60,297,17,42,14,23,0.44,112
2018-09-02,优,45,209,20,40,7,25,0.87,69
2018-09-03,良,52,228,22,46,11,29,0.65,66
2018-09-04,优,32,69,8,23,9,29,0.35,53
2018-09-05,优,43,138,12,39,15,37,0.62,55
2018-09-06,优,49,166,17,46,18,29,0.76,72
2018-09-07,优,30,55,8,22,9,30,0.3,47
2018-09-08,优,37,89,10,31,12,29,0.28,45
2018-09-09,优,45,115,12,38,12,36,0.41,54
2018-09-10,良,56,229,14,39,11,34,0.56,79
2018-09-11,良,57,217,18,46,8,29,0.48,86
2018-09-12,良,84,351,33,71,12,33,0.81,130
2018-09-13,良,86,354,52,98,13,42,1.0,100
2018-09-14,良,74,332,45,90,10,39,0.82,82
2018-09-15,良,57,250,35,67,13,40,0.87,42
2018-09-16,优,41,189,13,38,13,42,0.61,35
2018-09-17,良,57,284,26,65,18,61,1.12,28
2018-09-18,良,59,296,24,68,20,55,1.24,53
2018-09-19,良,75,338,49,92,26,55,1.68,59
2018-09-20,良,67,320,39,70,10,41,0.97,73
2018-09-21,良,59,270,33,69,13,38,1.19,50
2018-09-22,优,37,93,12,37,14,38,0.58,35
2018-09-23,优,26,34,8,21,9,26,0.35,43
2018-09-24,优,29,62,7,19,10,21,0.23,50
2018-09-25,优,46,187,15,36,15,30,0.78,73
2018-09-26,良,56,286,25,61,18,48,0.99,54
2018-09-27,良,74,331,30,65,17,46,1.0,90
2018-09-28,良,65,297,32,57,10,37,1.06,91
2018-09-29,优,31,38,13,28,7,39,0.36,41
2018-09-30,优,24,13,9,21,8,26,0.29,34
2018-10-01,优,31,41,10,26,7,31,0.38,46
2018-10-02,优,42,86,14,38,10,44,0.43,37
2018-10-03,良,64,181,30,76,19,59,1.03,54
2018-10-04,良,68,213,31,67,12,52,0.74,65
2018-10-05,良,53,96,21,52,9,43,0.53,58
2018-10-06,优,48,89,20,49,9,35,0.54,46
2018-10-07,优,40,61,13,41,13,38,0.61,34
2018-10-08,良,60,167,28,73,24,53,1.14,38
2018-10-09,优,31,41,12,28,8,25,0.35,42
2018-10-10,优,31,53,12,28,8,28,0.42,26
2018-10-11,优,37,74,15,34,12,34,0.55,36
2018-10-12,良,65,245,37,75,23,53,1.29,44
2018-10-13,良,100,344,72,129,26,69,1.53,60
2018-10-14,轻度污染,137,363,103,165,29,82,2.3,75
2018-10-15,良,71,286,43,85,13,62,0.8,29
2018-10-16,优,47,154,27,49,8,42,0.57,32
2018-10-17,优,43,132,17,43,9,40,0.49,30
2018-10-18,优,46,155,19,48,10,45,0.61,29
2018-10-19,良,71,309,39,82,18,63,1.33,22
2018-10-20,良,98,345,72,120,23,73,1.86,48
2018-10-21,轻度污染,146,356,110,161,37,90,2.77,53
2018-10-22,轻度污染,133,359,99,155,33,70,2.19,48
2018-10-23,优,41,100,16,41,9,33,0.63,43
2018-10-24,良,80,258,53,106,46,70,2.24,39
2018-10-25,轻度污染,123,340,90,172,27,70,1.78,41
2018-10-26,优,38,45,11,37,4,17,0.36,42
2018-10-27,优,30,27,13,28,10,29,0.69,37
2018-10-28,优,35,58,16,35,13,36,0.8,32
2018-10-29,优,36,82,16,33,8,34,0.53,36
2018-10-30,优,50,118,25,58,13,42,0.77,23
2018-10-31,良,62,188,30,74,24,54,1.44,19
2018-11-01,良,78,270,47,95,26,67,1.8,16
2018-11-02,良,84,273,61,98,43,74,2.5,40
2018-11-03,轻度污染,128,351,96,139,28,74,1.83,60
2018-11-04,良,95,322,64,100,11,48,0.98,31
2018-11-05,优,31,28,15,31,8,25,0.58,36
2018-11-06,优,47,232,23,52,14,40,0.75,24
2018-11-07,良,57,265,29,68,23,51,1.22,19
2018-11-08,良,92,344,60,119,43,71,2.31,8
2018-11-09,良,89,330,61,101,25,69,1.65,21
2018-11-10,优,39,56,14,37,12,37,0.62,36
2018-11-11,良,66,221,38,81,32,62,1.61,22
2018-11-12,轻度污染,101,299,73,135,26,69,1.82,18
2018-11-13,轻度污染,123,314,92,143,17,63,1.59,20
2018-11-14,中度污染,179,346,138,200,27,76,2.85,31
2018-11-15,轻度污染,118,322,86,125,14,50,1.7,23
2018-11-16,优,39,174,20,40,16,37,0.91,25
2018-11-17,良,67,307,40,80,32,54,1.68,16
2018-11-18,良,96,340,68,107,34,63,2.09,18
2018-11-19,良,61,206,29,74,25,47,1.06,22
2018-11-20,良,91,294,62,111,24,47,1.5,26
2018-11-21,良,55,198,29,63,22,39,1.25,27
2018-11-22,良,51,137,24,57,23,39,1.01,28
2018-11-23,良,66,174,37,72,17,51,0.92,21
2018-11-24,良,92,251,67,101,18,57,1.67,22
2018-11-25,轻度污染,126,260,94,139,26,68,1.94,20
2018-11-26,严重污染,267,328,220,284,33,85,3.85,12
2018-11-27,重度污染,214,292,96,277,14,49,1.47,33
2018-11-28,良,62,88,20,72,15,35,0.7,30
2018-11-29,良,57,73,28,67,20,37,0.85,29
2018-11-30,良,90,184,54,126,35,57,2.17,20
2018-12-01,良,78,157,48,99,22,52,1.36,25
2018-12-02,良,100,220,73,116,17,71,2.43,7
2018-12-03,轻度污染,117,245,56,161,10,32,1.17,34
2018-12-04,优,49,141,21,52,12,28,0.63,31
2018-12-05,良,63,206,33,74,20,45,0.97,14
2018-12-06,良,53,221,28,61,12,25,0.83,35
2018-12-07,优,32,107,14,31,8,18,0.55,45
2018-12-08,优,40,164,19,39,12,25,0.63,44
2018-12-09,良,65,247,41,77,35,56,1.69,18
2018-12-10,良,81,253,59,98,35,58,1.66,19
2018-12-11,良,84,257,61,92,29,48,1.18,23
2018-12-12,良,69,164,40,83,24,51,1.31,20
2018-12-13,良,52,93,29,57,19,41,0.9,34
2018-12-14,良,62,115,33,70,26,53,1.14,20
2018-12-15,轻度污染,147,322,112,157,44,86,2.78,11
2018-12-16,轻度污染,144,314,105,158,27,71,1.98,21
2018-12-17,优,48,67,22,53,21,47,1.09,36
2018-12-18,良,72,155,46,89,34,62,1.76,22
2018-12-19,良,72,129,41,92,35,62,1.83,18
2018-12-20,良,87,210,52,114,42,72,1.98,12
2018-12-21,良,83,220,58,94,20,58,1.71,24
2018-12-28,优,46,165,22,46,16,35,0.85,29
2018-12-29,优,45,128,24,47,19,38,0.96,33
2018-12-30,优,50,124,29,55,26,42,1.08,30
2018-12-31,良,56,153,32,62,29,45,1.15,26
2019-01-01,良,88,257,61,103,42,59,2.17,15
2019-01-02,良,77,173,54,95,41,52,2.11,21
2019-01-03,轻度污染,137,265,103,154,58,82,3.43,11
2019-01-04,轻度污染,112,265,80,121,33,63,2.04,30
2019-01-05,良,55,151,32,60,28,46,1.13,32
2019-01-06,良,78,177,51,92,40,64,1.77,16
2019-01-07,轻度污染,118,254,88,145,52,66,2.67,16
2019-01-08,良,58,138,35,67,20,41,1.24,31
2019-01-09,良,78,261,43,103,44,60,2.17,17
2019-01-10,轻度污染,108,277,80,135,45,76,2.65,14
2019-01-11,中度污染,165,295,127,193,40,90,3.35,7
2019-01-12,严重污染,328,358,277,353,43,117,5.43,10
2019-01-13,重度污染,239,320,197,260,32,93,3.96,15
2019-01-14,中度污染,160,265,120,183,41,88,3.35,16
2019-01-15,良,53,119,22,58,11,24,0.77,50
2019-01-16,良,56,134,27,61,25,45,1.49,28
2019-01-17,良,71,151,45,88,34,55,1.69,22
2019-01-18,轻度污染,148,322,110,178,54,86,3.7,11
2019-01-19,良,68,129,44,78,23,47,1.33,30
2019-01-20,优,49,109,24,54,19,36,1.06,39
2019-01-21,良,64,146,26,76,31,46,1.77,31
2019-01-22,良,78,157,47,101,34,63,2.21,19
2019-01-23,良,66,101,36,81,28,53,1.4,28
2019-01-24,良,69,100,43,79,21,53,1.34,27
2019-01-25,良,51,56,31,50,17,30,0.98,46
2019-01-26,良,52,92,30,59,25,47,1.44,30
2019-01-27,良,96,241,70,115,41,77,2.95,17
2019-01-28,优,47,53,21,48,17,32,1.05,50
2019-01-29,良,84,189,61,101,47,70,2.47,18
2019-01-30,良,96,226,58,118,27,53,1.79,31
2019-01-31,优,46,118,19,47,15,29,1.04,41
2019-02-01,良,80,212,45,102,27,44,1.84,34
2019-02-02,轻度污染,143,339,108,158,25,53,2.45,23
2019-02-03,轻度污染,112,264,73,130,15,36,1.77,34
2019-02-04,良,63,121,30,76,13,24,1.06,49
2019-02-05,良,71,99,45,88,11,14,0.97,55
2019-02-06,优,46,82,25,45,9,7,0.79,63
2019-02-07,优,37,63,20,36,11,12,0.89,59
2019-02-08,优,46,199,24,46,15,19,1.0,51
2019-02-09,优,43,138,22,40,12,19,0.99,52
2019-02-10,良,51,171,31,53,23,37,1.42,33
2019-02-11,良,86,263,63,96,30,48,2.11,34
2019-02-12,优,41,94,20,41,14,14,0.51,55
2019-02-13,优,46,142,25,47,19,27,0.77,44
2019-02-14,优,47,148,26,50,20,33,0.97,39
2019-02-15,优,50,158,31,53,13,29,0.96,40
