日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017-09-01,良,63,269,26,45,7,28,0.75,84
2017-09-02,良,69,278,26,45,10,28,0.94,112
2017-09-03,良,60,248,32,52,13,28,1.18,92
2017-09-04,优,49,191,22,43,8,19,0.78,80
2017-09-05,良,55,241,21,58,8,23,1.08,63
2017-09-06,良,52,231,23,52,5,23,0.78,74
2017-09-07,良,67,280,30,63,7,20,0.76,106
2017-09-08,良,77,304,42,101,11,28,0.87,76
2017-09-09,轻度污染,105,348,37,77,10,21,0.82,158
2017-09-10,良,54,230,18,37,8,19,0.79,87
2017-09-11,良,62,259,26,58,12,32,0.93,80
2017-09-12,良,82,309,30,64,10,33,1.03,107
2017-09-13,良,66,209,24,55,10,26,0.97,108
2017-09-14,良,59,169,24,51,9,29,0.76,92
2017-09-15,良,100,354,47,88,12,34,1.23,131
2017-09-16,良,85,301,49,111,10,42,1.08,74
2017-09-17,良,88,282,51,105,8,44,1.15,79
2017-09-18,轻度污染,104,309,59,115,12,44,1.14,103
2017-09-19,轻度污染,108,332,56,112,13,47,1.07,101
2017-09-20,良,68,265,23,51,13,27,1.0,120
2017-09-21,良,89,310,51,86,16,30,1.01,114
2017-09-22,良,75,275,46,84,13,27,0.87,104
2017-09-23,良,94,318,58,111,18,29,1.09,125
2017-09-24,良,88,330,62,95,15,25,0.96,100
2017-09-25,良,64,268,40,75,14,22,1.13,76
2017-09-26,良,61,264,35,56,6,21,1.06,64
2017-09-27,优,47,192,22,38,8,18,0.75,84
2017-09-28,良,56,251,30,65,12,35,0.91,53
2017-09-29,良,79,300,55,91,25,34,1.1,80
2017-09-30,良,73,278,42,80,19,26,0.99,103
2017-10-01,优,41,98,22,37,8,19,0.84,60
2017-10-02,优,50,223,28,32,8,15,0.62,68
2017-10-03,优,31,74,10,26,11,22,0.75,37
2017-10-05,优,50,257,31,50,18,28,1.1,47
2017-10-06,良,66,298,46,73,16,35,0.99,59
2017-10-07,良,100,339,72,121,19,41,1.17,54
2017-10-08,良,97,325,58,141,14,36,1.28,46
2017-10-09,良,83,329,48,114,13,33,1.62,30
2017-10-10,优,21,19,11,17,8,23,0.99,20
2017-10-11,优,37,174,22,34,7,20,0.97,46
2017-10-12,良,65,325,45,65,15,31,1.14,41
2017-10-13,良,96,339,71,103,13,40,0.99,48
2017-10-14,良,93,322,69,111,18,49,1.41,39
2017-10-15,良,82,305,58,88,15,45,1.3,55
2017-10-16,轻度污染,111,330,83,121,19,50,1.3,54
2017-10-17,轻度污染,114,339,84,135,21,41,1.74,36
2017-10-18,良,64,274,44,69,13,36,1.11,41
2017-10-19,良,91,294,67,106,16,47,1.34,38
2017-10-20,轻度污染,106,299,79,124,14,46,1.63,54
2017-10-21,良,98,296,72,115,15,54,1.43,54
2017-10-22,轻度污染,103,306,73,110,13,40,1.42,55
2017-10-23,优,46,77,26,47,19,38,1.01,42
2017-10-24,良,55,90,34,59,18,44,1.24,33
2017-10-25,轻度污染,101,276,75,111,23,58,1.32,22
2017-10-26,轻度污染,123,314,92,135,26,61,1.23,33
2017-10-27,轻度污染,148,329,111,162,22,60,1.47,43
2017-10-28,中度污染,154,343,115,178,17,52,1.43,51
2017-10-29,优,34,14,10,33,7,17,0.37,45
2017-10-30,良,54,94,28,58,20,40,0.71,22
2017-10-31,良,84,239,61,94,31,54,1.01,25
2017-11-01,良,98,242,73,103,42,50,1.05,50
2017-11-02,中度污染,152,323,115,163,30,54,1.4,51
2017-11-03,良,88,195,62,89,16,21,0.8,62
2017-11-04,良,51,76,29,53,26,37,0.82,35
2017-11-05,良,61,107,42,66,34,38,0.74,45
2017-11-06,良,70,104,49,74,24,38,0.76,64
2017-11-07,轻度污染,127,257,95,136,28,56,1.16,42
2017-11-08,轻度污染,120,263,90,158,30,52,1.4,54
2017-11-09,良,66,135,34,79,21,35,0.75,60
2017-11-10,良,52,88,26,59,10,22,0.62,49
2017-11-11,优,45,94,24,45,16,35,0.83,32
2017-11-12,良,82,272,59,88,31,48,1.0,33
2017-11-13,轻度污染,101,315,74,110,21,52,1.08,32
2017-11-14,良,61,189,34,68,25,41,1.04,29
2017-11-15,良,72,223,49,81,28,43,1.35,31
2017-11-16,轻度污染,116,306,87,113,38,59,1.9,22
2017-11-17,轻度污染,115,307,83,119,24,47,1.3,30
2017-11-18,优,32,36,16,30,13,24,0.63,45
2017-11-19,良,85,307,61,87,38,59,1.28,10
2017-11-20,轻度污染,144,345,109,122,19,53,1.09,18
2017-11-21,中度污染,159,352,120,144,24,55,1.34,39
2017-11-22,良,80,254,48,88,15,52,0.93,38
2017-11-23,良,68,224,44,79,30,57,1.32,23
2017-11-24,良,64,181,40,73,25,50,1.16,31
2017-11-25,轻度污染,136,353,102,152,42,77,1.52,29
2017-11-26,良,85,238,59,94,26,53,1.22,40
2017-11-27,良,71,159,50,84,23,44,1.11,51
2017-11-28,轻度污染,106,243,75,139,22,50,1.23,49
2017-11-29,良,56,113,27,60,19,31,0.86,41
2017-11-30,良,94,340,67,113,34,54,1.71,15
2017-12-01,轻度污染,137,337,103,146,35,61,1.78,22
2017-12-02,中度污染,154,324,116,163,39,53,1.41,48
2017-12-03,重度污染,220,347,171,235,29,70,2.01,17
2017-12-04,良,66,191,41,67,16,35,1.04,34
2017-12-05,良,76,211,53,87,27,54,1.34,18
2017-12-06,中度污染,176,352,134,177,39,70,2.0,31
2017-12-07,轻度污染,115,239,83,125,28,52,1.67,29
2017-12-08,优,50,55,29,55,21,37,0.76,26
2017-12-09,良,99,283,73,116,35,57,1.3,23
2017-12-10,良,92,221,66,102,30,59,1.3,23
2017-12-11,良,70,136,47,85,38,46,1.46,27
2017-12-12,优,48,81,30,50,30,33,0.94,38
2017-12-13,良,91,237,67,98,44,48,1.56,18
2017-12-14,轻度污染,135,318,101,125,24,43,1.23,18
2017-12-15,中度污染,178,335,135,163,24,53,1.51,9
2017-12-16,良,62,192,39,65,16,37,0.71,40
2017-12-17,良,78,259,51,90,33,57,0.88,20
2017-12-18,轻度污染,106,337,78,116,40,65,1.43,14
2017-12-19,良,74,215,51,82,35,53,1.12,23
2017-12-20,轻度污染,108,324,78,116,39,63,1.58,20
2017-12-21,良,99,242,73,105,41,63,1.6,21
2017-12-22,中度污染,167,330,128,167,58,87,1.73,26
2017-12-23,中度污染,194,323,148,194,63,94,2.2,21
2017-12-24,良,90,162,57,99,26,50,1.02,43
2017-12-25,良,79,150,52,92,44,52,0.95,32
2017-12-26,轻度污染,133,303,100,151,49,66,1.77,24
2017-12-27,轻度污染,108,190,81,118,32,41,1.19,50
2017-12-28,中度污染,157,266,119,167,42,52,1.75,45
2017-12-29,重度污染,240,304,190,242,28,71,2.73,8
2017-12-30,重度污染,234,317,191,280,30,62,2.53,31
2017-12-31,轻度污染,123,214,92,144,31,53,1.83,31
2018-01-01,中度污染,187,326,145,215,61,75,2.51,42
2018-01-02,重度污染,231,354,188,271,37,62,2.67,26
2018-01-03,优,43,88,26,43,17,28,1.2,42
2018-01-04,优,50,181,30,52,28,39,1.63,26
2018-01-05,良,73,210,51,82,28,58,1.47,17
2018-01-06,轻度污染,102,255,76,109,43,67,1.67,22
2018-01-07,中度污染,152,334,115,144,33,62,1.82,16
2018-01-08,良,93,266,53,96,18,25,0.89,54
2018-01-09,良,63,227,25,74,22,35,0.9,44
2018-01-10,优,48,105,21,49,22,38,0.89,39
2018-01-11,优,38,32,17,34,18,29,0.75,44
2018-01-12,良,72,197,46,85,36,55,1.31,21
2018-01-13,良,89,170,65,95,40,57,1.43,42
2018-01-14,轻度污染,104,206,77,106,40,60,1.64,39
2018-01-15,轻度污染,128,234,97,139,46,70,2.21,29
2018-01-16,重度污染,221,329,170,236,56,85,2.6,18
2018-01-17,严重污染,263,350,212,277,26,74,1.94,22
2018-01-18,重度污染,215,326,172,240,34,70,2.02,28
2018-01-19,严重污染,272,343,221,303,33,65,2.03,44
2018-01-20,重度污染,234,321,183,255,34,72,2.03,35
2018-01-21,严重污染,303,359,252,352,41,83,2.31,16
2018-01-22,轻度污染,114,275,86,128,16,47,1.04,26
2018-01-23,良,59,130,41,62,22,31,0.8,47
2018-01-24,优,48,88,30,49,21,29,0.97,46
2018-01-25,良,57,217,39,60,28,33,0.86,44
2018-01-26,良,64,242,44,66,19,32,0.91,38
2018-01-27,轻度污染,108,316,81,113,27,48,1.05,18
2018-01-28,轻度污染,113,309,84,105,21,48,0.99,26
2018-01-29,轻度污染,104,260,77,108,22,57,1.11,24
2018-01-30,轻度污染,104,237,78,125,34,66,1.35,17
2018-01-31,轻度污染,116,293,87,132,40,69,1.92,15
2018-02-01,良,96,242,70,116,40,64,1.6,23
2018-02-02,良,52,64,25,56,13,28,0.58,52
2018-02-03,良,56,102,30,59,25,48,0.98,30
2018-02-04,良,90,309,65,105,41,58,1.65,22
2018-02-05,良,73,220,50,83,25,40,1.35,34
2018-02-06,良,62,118,40,68,30,40,1.22,31
2018-02-07,良,77,146,48,88,20,32,0.91,46
2018-02-08,良,76,110,53,92,25,38,1.27,40
2018-02-09,轻度污染,119,201,86,150,34,49,1.35,47
2018-02-10,良,70,120,32,89,24,28,0.86,53
2018-02-11,良,82,180,45,105,26,42,1.12,34
2018-02-12,良,64,138,30,76,27,46,0.92,36
2018-02-13,良,83,220,57,110,27,57,1.15,60
2018-02-14,良,89,226,59,113,22,44,1.22,56
2018-02-15,优,48,32,27,49,23,25,0.78,68
2018-02-16,轻度污染,135,218,102,136,34,38,0.91,53
2018-02-17,轻度污染,131,288,99,141,35,34,1.17,80
2018-02-18,良,51,99,32,51,18,26,0.72,74
2018-02-19,良,76,265,54,84,23,38,0.82,55
2018-02-20,轻度污染,116,320,86,118,18,36,0.99,55
2018-02-21,轻度污染,102,302,75,107,13,28,1.07,67
2018-02-22,轻度污染,127,330,91,139,19,40,1.39,49
2018-02-23,良,92,316,66,105,23,51,1.17,51
2018-02-24,良,69,236,39,86,15,27,1.03,64
2018-02-25,良,94,288,68,113,25,45,1.47,43
2018-02-26,轻度污染,120,298,90,138,17,35,1.13,62
2018-02-27,中度污染,151,323,113,182,23,46,1.51,62
2018-02-28,中度污染,176,335,133,183,9,41,1.51,48
2018-03-01,良,58,135,26,66,12,21,0.65,69
2018-03-02,良,70,198,46,85,18,28,0.84,60
2018-03-03,轻度污染,110,288,82,124,8,29,1.07,39
2018-03-04,优,46,74,27,48,5,22,1.05,40
2018-03-05,良,52,212,27,54,13,24,0.79,56
2018-03-06,良,65,264,41,77,25,36,1.39,49
2018-03-07,良,56,216,33,60,12,34,0.78,53
2018-03-08,良,72,255,49,77,11,30,0.89,58
2018-03-09,良,88,262,62,99,21,43,1.09,62
2018-03-10,轻度污染,137,329,103,160,19,43,1.1,84
2018-03-11,轻度污染,146,318,109,173,23,52,1.63,71
2018-03-12,良,95,244,69,111,24,43,1.07,96
2018-03-13,良,76,161,49,83,17,29,0.89,119
2018-03-14,良,78,200,54,89,16,25,1.0,119
2018-03-15,良,72,206,42,89,9,20,0.95,68
2018-03-16,优,45,55,17,35,10,16,0.82,84
2018-03-17,良,78,283,56,84,27,44,1.33,46
2018-03-18,轻度污染,126,323,95,105,7,39,1.59,37
2018-03-19,良,86,267,61,81,12,20,1.17,74
2018-03-20,优,48,124,22,46,12,18,0.88,73
2018-03-21,良,60,177,40,66,18,41,1.12,50
2018-03-22,轻度污染,110,323,82,115,31,64,1.41,39
2018-03-23,轻度污染,138,327,104,157,22,54,1.5,75
2018-03-24,良,68,102,43,64,13,32,1.12,95
2018-03-25,轻度污染,114,286,74,117,19,33,1.02,159
2018-03-26,轻度污染,109,271,69,131,21,35,1.06,128
2018-03-27,良,78,181,44,101,16,29,0.93,105
2018-03-28,良,74,146,42,96,13,33,0.95,99
2018-03-29,轻度污染,108,287,75,143,17,49,1.24,73
2018-03-30,良,78,199,46,103,29,42,1.23,68
2018-03-31,良,88,211,63,113,14,29,0.78,93
2018-04-01,轻度污染,128,305,93,187,21,34,1.1,100
2018-04-02,轻度污染,101,244,60,146,19,25,0.96,136
2018-04-03,良,97,248,56,134,18,24,0.85,82
2018-04-04,优,40,12,18,36,10,17,0.53,64
2018-04-05,良,71,244,47,69,11,40,0.97,27
2018-04-05,良,71,244,47,69,11,40,0.97,27
2018-04-06,良,67,136,26,81,6,19,0.58,69
2018-04-07,优,48,30,15,48,11,21,0.57,76
2018-04-08,良,77,185,34,102,16,28,0.73,77
2018-04-09,良,82,190,49,110,28,29,0.9,98
2018-04-10,重度污染,245,340,114,351,18,35,0.78,78
2018-04-11,轻度污染,103,257,57,136,17,31,0.83,73
2018-04-12,良,82,260,56,105,37,45,1.39,56
2018-04-13,优,50,124,22,39,8,19,0.66,89
2018-04-14,良,76,257,31,98,7,25,0.74,72
2018-04-15,良,75,213,29,97,9,36,0.58,67
2018-04-16,良,100,245,48,148,19,32,0.94,95
2018-04-17,轻度污染,102,246,56,152,22,32,0.79,111
2018-04-18,轻度污染,101,244,46,144,19,25,0.8,135
2018-04-19,良,98,245,44,109,18,25,0.78,147
2018-04-20,轻度污染,115,317,51,112,18,29,0.79,171
2018-04-21,轻度污染,104,351,56,121,17,30,0.95,156
2018-04-22,良,57,232,38,42,4,24,0.89,63
2018-04-23,优,48,129,27,39,3,15,0.81,90
2018-04-24,良,64,249,26,49,8,21,0.7,110
2018-04-25,良,70,194,32,62,13,38,0.83,102
2018-04-26,良,85,240,58,100,9,42,0.88,85
2018-04-27,良,88,246,47,105,10,34,0.97,111
2018-04-28,良,93,234,50,100,16,33,0.85,115
2018-04-29,良,88,210,48,85,15,27,0.82,137
2018-04-30,良,98,283,61,100,19,26,0.97,128
2018-05-01,良,76,242,49,84,6,24,0.96,101
2018-05-02,良,60,177,18,44,2,15,0.54,102
2018-05-03,优,50,57,15,39,5,22,0.48,87
2018-05-04,良,67,158,22,68,14,24,0.61,108
2018-05-05,良,60,176,29,63,5,21,0.79,90
2018-05-06,良,69,265,36,79,5,25,0.96,98
2018-05-07,良,86,313,35,99,13,27,0.94,138
2018-05-08,良,83,288,40,98,18,26,0.93,117
2018-05-09,良,78,242,41,87,25,41,1.15,106
2018-05-10,良,83,260,37,70,14,26,0.7,137
2018-05-11,良,72,257,46,85,12,27,0.7,99
2018-05-12,良,84,267,52,101,16,32,0.86,102
2018-05-13,良,90,273,38,97,10,23,0.88,126
2018-05-14,良,87,251,28,70,11,24,0.75,142
2018-05-15,良,72,232,30,70,6,15,0.73,115
2018-05-16,良,56,175,25,51,4,15,0.78,78
2018-05-17,优,50,96,28,44,3,27,0.72,60
2018-05-18,良,80,294,25,61,12,20,0.93,135
2018-05-19,良,70,291,20,51,10,22,0.83,121
2018-05-20,良,51,164,17,24,5,11,0.67,99
2018-05-21,优,45,115,19,35,9,18,0.79,80
2018-05-22,良,53,191,19,57,5,24,0.81,68
2018-05-23,良,92,278,44,128,13,36,0.75,100
2018-05-24,良,83,221,37,98,12,23,0.63,123
2018-05-25,良,99,304,48,108,21,32,0.93,134
2018-05-26,轻度污染,111,285,54,117,22,41,1.07,142
2018-05-27,良,97,284,51,142,12,40,0.88,106
2018-05-28,轻度污染,127,337,58,155,19,46,0.87,146
2018-05-29,轻度污染,104,304,40,128,23,30,0.96,157
2018-05-30,轻度污染,101,304,31,74,14,33,0.85,146
2018-05-31,轻度污染,118,346,34,70,13,33,0.85,172
2018-06-01,轻度污染,106,297,35,70,19,39,0.9,151
2018-06-02,良,100,288,34,77,16,29,0.68,161
2018-06-03,轻度污染,138,352,46,92,19,27,0.68,207
2018-06-04,轻度污染,120,349,44,130,26,34,0.67,178
2018-06-05,轻度污染,130,355,47,160,25,32,0.65,184
2018-06-06,轻度污染,118,331,43,148,11,23,0.52,176
2018-06-07,轻度污染,118,333,39,123,22,22,0.44,179
2018-06-08,轻度污染,118,344,42,127,21,20,0.87,178
2018-06-09,良,68,301,35,68,8,22,0.63,116
2018-06-10,良,53,127,20,41,5,18,0.53,98
2018-06-11,良,84,282,21,59,9,31,0.58,119
2018-06-12,轻度污染,120,351,35,104,18,32,0.79,176
2018-06-13,良,87,300,29,98,14,27,0.54,130
2018-06-14,良,81,263,28,66,13,23,0.82,112
2018-06-15,良,96,297,24,62,20,25,0.82,147
2018-06-16,良,77,253,30,76,13,21,0.69,113
2018-06-17,良,80,266,29,81,14,21,0.52,111
2018-06-18,良,87,314,30,83,16,19,0.65,122
2018-06-19,良,89,339,40,89,10,25,0.52,141
2018-06-20,轻度污染,109,354,49,107,14,29,0.69,145
2018-06-21,轻度污染,111,345,41,106,15,25,0.6,157
2018-06-22,良,82,286,17,59,14,22,0.47,132
2018-06-23,良,93,298,18,59,19,16,0.45,155
2018-06-24,轻度污染,102,318,21,62,20,14,0.46,165
2018-06-25,良,70,286,31,64,8,19,0.69,93
2018-06-26,优,35,106,11,19,4,15,0.5,69
2018-06-27,良,70,307,25,57,5,14,0.68,114
2018-06-28,良,80,328,17,47,7,13,0.67,134
2018-06-29,良,86,311,22,72,19,27,0.8,117
2018-06-30,良,95,341,28,72,20,15,0.77,142
2018-07-01,良,75,300,28,65,15,12,0.71,117
2018-07-02,良,68,287,21,60,20,13,0.55,114
2018-07-03,良,98,345,34,93,17,18,0.8,145
2018-07-04,良,97,348,51,114,21,22,0.95,142
2018-07-05,轻度污染,107,343,42,101,15,24,0.67,141
2018-07-06,良,90,324,36,81,23,17,0.71,122
2018-07-07,良,63,308,22,58,20,13,0.46,86
2018-07-08,优,46,231,18,46,14,12,0.31,56
2018-07-09,优,33,126,15,32,12,13,0.55,43
2018-07-10,优,48,227,21,45,10,18,0.51,63
2018-07-11,良,63,289,31,72,12,18,0.59,76
2018-07-12,良,55,269,23,60,8,15,0.31,59
2018-07-13,良,74,348,25,69,8,15,0.36,120
2018-07-14,良,58,263,22,50,6,19,0.35,88
2018-07-15,良,61,267,25,55,10,16,0.4,91
2018-07-16,良,88,350,29,77,10,14,0.39,148
2018-07-17,良,88,357,29,75,11,15,0.35,141
2018-07-18,良,74,333,24,67,9,16,0.33,128
2018-07-19,良,87,347,34,78,12,20,0.38,133
2018-07-20,良,90,343,28,80,12,18,0.36,133
2018-07-21,良,86,331,36,77,10,16,0.32,123
2018-07-22,良,66,267,29,66,19,14,0.4,86
2018-07-23,优,37,73,12,35,6,8,0.16,46
2018-07-24,优,41,115,14,40,6,15,0.19,69
2018-07-25,良,74,306,27,76,13,29,0.35,100
2018-07-26,良,70,283,28,68,14,24,0.57,106
2018-07-27,良,58,260,26,56,14,21,0.6,79
2018-07-28,优,49,166,22,41,8,15,0.62,85
2018-07-29,良,51,154,20,48,7,19,0.4,77
2018-07-30,良,68,259,36,78,9,25,0.43,73
2018-07-31,良,69,295,25,56,9,18,0.42,108
2018-08-01,良,82,341,31,69,11,20,0.64,127
2018-08-02,良,86,330,36,70,15,10,0.78,149
2018-08-03,良,87,317,36,74,18,11,0.81,131
2018-08-04,优,50,193,20,44,11,9,0.47,92
2018-08-05,良,56,217,25,47,7,9,0.42,98
2018-08-06,良,74,310,35,66,10,12,0.56,120
2018-08-07,良,84,334,38,69,8,12,0.52,137
2018-08-08,良,83,331,37,68,10,13,0.47,136
2018-08-09,良,74,299,42,69,9,19,0.59,103
2018-08-10,轻度污染,107,351,52,85,13,17,0.94,143
2018-08-11,良,95,333,26,57,17,15,0.54,158
2018-08-12,良,84,328,27,60,12,14,0.52,136
2018-08-13,优,48,183,28,48,13,12,0.61,49
2018-08-14,优,31,82,12,20,6,8,0.41,58
2018-08-15,优,36,105,10,25,4,7,0.33,68
2018-08-16,优,34,67,14,30,6,9,0.39,65
2018-08-17,良,58,282,24,53,8,9,0.41,102
2018-08-18,优,22,3,13,16,4,3,0.24,34
2018-08-19,优,14,1,7,10,4,10,0.43,26
2018-08-20,优,27,9,8,17,4,12,0.32,52
2018-08-21,良,87,338,28,73,13,21,0.97,126
2018-08-22,良,79,335,46,82,10,20,1.08,103
2018-08-23,良,68,266,21,49,9,14,0.6,123
2018-08-25,良,99,328,32,87,19,22,1.28,154
2018-08-27,良,71,264,19,62,13,16,0.57,113
2018-08-29,良,90,325,56,106,9,20,1.14,139
2018-08-31,优,42,178,15,33,8,17,0.46,91
2018-09-02,良,59,297,22,58,12,17,0.44,102
2018-09-03,良,71,320,24,64,7,14,0.38,125
2018-09-04,优,39,125,9,27,4,18,0.22,70
2018-09-05,良,66,270,26,81,12,44,0.5,66
2018-09-06,良,68,284,26,84,8,21,0.45,93
2018-09-07,优,41,157,8,37,5,19,0.29,62
2018-09-08,良,56,287,14,50,12,31,0.42,71
2018-09-09,良,57,243,21,57,10,26,0.64,83
2018-09-10,良,64,284,31,68,16,29,0.56,72
2018-09-11,良,75,341,30,75,16,28,0.56,98
2018-09-12,良,72,314,32,79,16,27,0.49,103
2018-09-13,良,72,328,34,87,15,28,0.56,89
2018-09-14,良,74,333,46,92,17,35,0.7,66
2018-09-15,良,72,329,41,91,15,38,0.67,56
2018-09-16,良,57,296,36,62,8,34,0.65,41
2018-09-17,良,68,329,35,83,9,29,0.76,47
2018-09-18,良,80,350,42,107,13,33,1.07,74
2018-09-19,优,39,143,21,34,4,32,1.31,38
2018-09-20,优,38,95,14,36,4,37,0.89,39
2018-09-21,良,71,321,29,89,9,38,0.95,56
2018-09-22,良,77,335,28,102,10,42,0.74,50
2018-09-23,良,65,279,20,78,12,37,0.62,55
2018-09-24,优,49,184,15,46,9,25,0.5,57
2018-09-25,良,56,279,22,61,16,33,1.05,55
2018-09-26,良,62,317,28,71,12,28,0.63,72
2018-09-27,良,78,340,42,97,20,35,1.01,89
2018-09-28,良,88,355,48,124,20,50,0.58,65
2018-09-29,良,93,353,41,134,21,49,0.73,65
2018-09-30,良,59,216,14,68,11,22,0.36,54
2018-10-01,优,45,152,10,43,8,22,0.32,59
2018-10-02,良,70,299,29,88,15,47,0.55,45
2018-10-03,良,78,312,39,101,25,51,1.08,64
2018-10-04,良,92,338,54,120,24,56,1.06,88
2018-10-05,良,97,328,50,112,20,41,0.88,119
2018-10-06,良,92,309,54,128,15,62,0.71,84
2018-10-07,良,68,196,27,85,24,36,0.71,51
2018-10-08,良,91,301,46,130,22,40,0.79,58
2018-10-09,良,80,306,36,108,14,29,0.62,53
2018-10-10,良,56,237,14,63,13,32,0.43,36
2018-10-11,良,62,280,26,73,15,34,0.72,41
2018-10-12,良,86,337,51,121,24,50,1.13,60
2018-10-13,轻度污染,105,353,74,152,26,51,0.89,72
2018-10-14,良,89,322,62,115,23,44,0.75,84
2018-10-15,良,84,317,54,112,17,49,0.8,62
2018-10-16,轻度污染,110,341,74,142,18,56,0.87,51
2018-10-17,良,83,310,52,98,10,35,0.73,62
2018-10-18,良,52,196,20,57,15,30,0.75,58
2018-10-19,良,57,241,24,64,18,40,0.94,42
2018-10-20,良,73,290,40,94,23,46,1.04,47
2018-10-21,良,74,269,43,96,18,43,0.85,38
2018-10-22,良,87,292,56,118,15,44,0.64,55
2018-10-23,良,82,322,31,111,12,40,0.72,50
2018-10-24,轻度污染,101,327,59,149,17,52,0.92,62
2018-10-25,轻度污染,134,350,100,187,18,45,0.93,75
2018-10-26,良,98,352,39,139,10,30,0.55,41
2018-10-27,良,75,327,23,99,18,48,0.66,24
2018-10-28,良,79,337,36,107,22,52,0.76,29
2018-10-29,良,65,249,27,77,25,34,0.81,42
2018-10-30,良,64,212,30,76,19,40,0.85,37
2018-10-31,良,75,272,43,97,23,50,1.19,36
2018-11-01,轻度污染,103,336,71,147,21,64,1.15,34
2018-11-02,轻度污染,132,350,99,177,23,67,1.48,60
2018-11-03,良,95,313,70,116,17,40,0.71,77
2018-11-04,良,90,308,64,114,17,45,0.92,51
2018-11-05,良,79,326,56,89,10,34,0.82,28
2018-11-06,优,40,173,26,38,9,29,0.6,24
2018-11-07,良,59,279,36,67,13,43,0.83,16
2018-11-08,良,58,257,40,53,9,31,0.71,30
2018-11-09,良,81,310,57,99,14,43,0.98,27
2018-11-10,良,97,333,68,126,21,51,1.25,32
2018-11-11,轻度污染,110,354,83,113,18,53,1.18,25
2018-11-12,轻度污染,130,336,98,147,15,47,1.23,34
2018-11-13,中度污染,160,342,121,182,15,54,1.41,37
2018-11-14,轻度污染,147,322,111,166,13,47,1.0,47
2018-11-15,良,86,289,62,95,7,40,0.63,49
2018-11-16,优,45,236,23,42,6,20,0.45,45
2018-11-17,良,70,323,42,84,18,42,0.95,20
2018-11-18,轻度污染,122,357,92,151,12,47,0.93,13
2018-11-19,轻度污染,114,338,84,143,18,45,1.17,31
2018-11-20,中度污染,167,363,126,178,16,55,1.07,34
2018-11-21,轻度污染,119,333,88,135,9,42,0.85,34
2018-11-22,良,99,321,71,130,15,46,0.94,28
2018-11-23,轻度污染,128,342,96,161,22,55,0.96,45
2018-11-24,轻度污染,149,315,113,182,24,64,1.27,24
2018-11-25,中度污染,187,321,144,215,30,63,1.47,36
2018-11-26,重度污染,202,297,154,221,19,46,1.09,74
2018-11-27,严重污染,312,344,173,362,18,59,1.62,39
2018-11-28,严重污染,356,360,140,465,24,54,1.62,33
2018-11-29,严重污染,269,356,184,388,19,60,1.82,25
2018-11-30,中度污染,173,288,124,270,20,48,1.2,33
2018-12-01,重度污染,204,306,155,291,22,48,1.75,42
2018-12-02,良,85,192,62,97,11,44,0.84,29
2018-12-03,轻度污染,105,221,69,127,8,46,1.59,13
2018-12-04,轻度污染,120,306,42,187,13,33,0.6,33
2018-12-05,良,78,263,44,90,16,32,0.62,19
2018-12-06,良,79,315,52,85,9,31,0.7,23
2018-12-07,优,41,179,15,41,12,19,0.48,40
2018-12-08,良,62,298,27,72,15,42,0.63,18
2018-12-09,良,77,297,48,101,26,47,1.05,17
2018-12-10,轻度污染,111,306,82,142,34,58,1.34,17
2018-12-11,轻度污染,115,312,84,148,24,60,1.19,20
2018-12-12,良,78,199,48,103,17,52,0.92,22
2018-12-13,轻度污染,102,233,75,131,20,55,1.19,21
2018-12-14,良,96,226,69,121,24,52,1.27,20
2018-12-15,轻度污染,108,271,79,123,19,54,1.04,19
2018-12-16,重度污染,207,355,166,218,12,65,1.41,6
2018-12-17,重度污染,234,365,184,274,31,77,2.22,15
2018-12-18,中度污染,170,351,129,205,37,72,2.05,19
2018-12-19,重度污染,237,354,186,265,47,82,2.63,17
2018-12-20,轻度污染,120,277,87,156,30,47,1.41,48
2018-12-21,重度污染,211,348,163,254,22,62,1.5,19
2018-12-28,良,54,234,16,57,9,32,0.7,38
2018-12-29,良,62,259,31,73,19,53,1.06,21
2018-12-30,良,69,254,42,86,25,49,1.3,26
2018-12-31,良,89,283,64,114,33,54,1.64,27
2019-01-01,轻度污染,142,322,107,171,39,73,1.78,15
2019-01-02,中度污染,184,332,140,193,43,77,2.2,20
2019-01-03,重度污染,250,355,199,262,49,81,2.39,30
2019-01-04,严重污染,295,358,244,298,28,80,2.35,15
2019-01-05,轻度污染,101,269,70,127,26,58,1.6,32
2019-01-06,中度污染,166,317,129,170,27,60,1.66,42
2019-01-07,严重污染,268,348,217,295,31,85,2.4,44
2019-01-08,轻度污染,138,293,99,165,22,53,1.54,33
2019-01-09,良,75,252,37,93,19,40,1.06,31
2019-01-10,轻度污染,138,317,104,134,9,46,1.13,20
2019-01-11,轻度污染,148,280,112,135,9,46,1.12,22
2019-01-12,重度污染,219,321,172,212,14,46,1.42,44
2019-01-13,严重污染,323,359,272,357,15,77,2.36,26
2019-01-14,严重污染,297,353,246,341,24,83,3.08,26
2019-01-15,轻度污染,123,274,56,164,8,29,0.92,50
2019-01-16,良,67,201,28,81,17,40,0.9,30
2019-01-17,轻度污染,102,294,71,138,25,61,1.35,21
2019-01-18,中度污染,153,334,115,183,35,61,1.76,30
2019-01-19,中度污染,175,340,133,195,34,78,1.89,24
2019-01-20,良,81,222,49,100,16,49,1.15,33
